time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.740000000000001,-0.1647424002903842,-0.08836134601497703,13.285620135889285,6.266853226119565,0.02112328619766224,0.0,-0.30814715825898636,-0.16937000102209485,3.428430859309516,0.006365964026793593,-0.07379032621665887,0.0,464.0104515079798,462.6886025819504,463.266110351118,464.0894574031179
1.8000000000000012,-0.18360528714112248,-0.09882092966754671,13.49191817133906,6.267158426136845,0.01754152345148885,0.0,-0.3202644218730751,-0.17925139179173,3.448120283669501,0.0023966587093526637,-0.04066301444108376,0.0,420.69041206360146,423.5461116182485,422.7810865914177,422.4388489937749
1.8600000000000012,-0.20315274552314055,-0.10988440328273265,13.700378502608979,6.267274014116795,0.015168129309959255,0.0,-0.33108841224271257,-0.18951677180449206,3.5004034618077893,0.0009690262315057983,-0.03743127615887001,0.0,432.60277090862365,432.8739834928134,433.5602992171727,433.44029003910885
1.9200000000000013,-0.22327221922339618,-0.12152658801311253,13.90975633670026,6.267445320536581,0.012846516167357436,0.0,-0.33937178882000635,-0.19854785342052517,3.478927602093498,0.0063832178577621305,-0.04134508268500968,0.0,409.699137465195,409.35010718451554,408.2433933613942,408.7261824422603
1.9800000000000013,-0.2438406500404765,-0.13369644422442045,14.117175564449353,6.267736383761637,0.010473241718861104,0.0,-0.3460503428490447,-0.20708941622904684,3.435184022639309,0.0015955711260292127,-0.03619546008110575,0.0,400.83380325536075,401.3005629057606,401.48888467388696,401.05415996789105
2.0400000000000014,-0.26483523368910794,-0.1464699437234228,14.328201754989932,6.268624457928873,0.007818825292155829,0.0,-0.3535076265483753,-0.21862308749424333,3.5985275331882716,0.03299585259109693,-0.06964856445072869,0.0,469.7472477093511,467.14451725702867,465.2099152118165,467.6621710973236
2.1000000000000014,-0.28618054657944125,-0.1598514881902754,14.544978567597202,6.270499151201669,0.0033083848951838135,0.0,-0.35761050551425566,-0.22725179626751343,3.6272854229793157,0.02749112891009294,-0.08950162197854646,0.0,427.35161571345793,425.65100526143544,426.61593275411207,426.1460060151824
2.1600000000000015,-0.30768556215658044,-0.17371908965061042,14.763623623647907,6.272126925698956,6.281372479281099,0.0,-0.35874361234261665,-0.2348503404546129,3.660785576070458,0.02639659376757003,-0.07813850257736472,0.0,427.40667448519133,428.3677238987359,428.4969485024724,428.4040879919949
2.2200000000000015,-0.3291667116492595,-0.1880086431110303,14.983901796672377,6.273554679628788,6.276769798683887,0.0,-0.35687782444132415,-0.24133188758817561,3.6817592452983257,0.018008903031557413,-0.07400130018118903,0.0,424.79625026577,425.1459365328361,423.9532357935079,423.2319857744023
2.2800000000000016,-0.35044208917718733,-0.2026765827579997,15.206930242076966,6.2749086017346,6.27221355257133,0.0,-0.3518661817903063,-0.24747809199081364,3.7522973889910367,0.030398292991955456,-0.08011922671024901,0.0,440.9750074512595,440.4646981500975,439.62138640472506,440.6468640454672
2.3400000000000016,-0.37133120355768895,-0.2176805900514229,15.433724399385222,6.276392785885363,6.267120763661961,0.0,-0.3439718898952765,-0.25249402719412,3.8073290541713964,0.009919335092745587,-0.09667871746945107,0.0,436.6282733248399,435.2382506983976,436.8574296827338,435.1464635070029
2.4000000000000017,-0.39165521115810914,-0.23295761220325303,15.663252880107002,6.2769836569568955,6.261620318242313,0.0,-0.33297737239379843,-0.25668492272966786,3.8434981745118697,0.00970449826466564,-0.08318805869628641,0.0,429.42945594620426,430.56489797880647,430.5642669347059,430.5459688802615
2.4600000000000017,-0.41119220020807357,-0.2484823655331069,15.896165883021121,6.277778048700036,6.256903728621676,0.0,-0.31778540604470346,-0.26073726839563277,3.9200056578167994,0.019509322659287672,-0.07074805102634041,0.0,443.1160019655347,444.1325158753831,442.8591746584439,443.6648664338999
2.520000000000002,-0.42966718009475285,-0.2642438001333239,16.135848684259607,6.279038114129552,6.2527564978610926,0.0,-0.29760332775339726,-0.2645090903268706,4.068898178075241,0.023828878178177672,-0.06605092301729001,0.0,467.23662197419026,467.5993278631475,464.87649700023917,465.2148368894058
2.580000000000002,-0.4468681618638078,-0.28019933879968245,16.38357155571969,6.280493068073644,6.2485416123192685,0.0,-0.2753489651584671,-0.2671901802956985,4.188095448021925,0.025076861667414206,-0.08033843771331174,0.0,459.664970743501,458.52757209005546,457.50533096948845,457.6047511360289
2.640000000000002,-0.46266082384929325,-0.29628345030264647,16.637889025274152,6.281874962240218,6.243281686340083,0.0,-0.2505788858617128,-0.26879908013401577,4.288770679000006,0.018590891978125437,-0.10929136216152899,0.0,453.8503495486717,451.51367183361856,454.67712137053485,454.1571835851874
2.700000000000002,-0.4769759259700155,-0.3124337558814408,16.89523589573325,6.28262390523774,6.2371725448207815,0.0,-0.22604133556258357,-0.2694598577047897,4.2894401220510945,-0.003979819259157155,-0.08998963272679765,0.0,421.67315849164817,423.3276524231757,423.33546010596257,421.38855791904786
2.760000000000002,-0.48974622571491183,-0.32861317416545316,17.151943897026143,0.0002792381793863541,6.23216749781743,0.0,-0.19919566893176047,-0.2698176833409088,4.2675580074193045,0.03640232244612117,-0.07275574678916524,0.0,414.32878953486465,415.8349863525439,413.0136476070485,416.56043406860505
2.820000000000002,-0.5003748015369286,-0.3447878357466367,17.415992563436234,0.002314086057054965,6.228170576577314,0.0,-0.15461477873094692,-0.2690721260253295,4.533029426541353,0.028405957790656983,-0.05653308164955631,0.0,501.5997601438327,502.77372414429306,503.1223602107913,502.5433599601206
2.880000000000002,-0.5086388436939522,-0.3608869574389083,17.68861954276842,0.004306955852364958,6.224310699627582,0.0,-0.12053537644383522,-0.26739802146566066,4.554433583102528,0.041418735692816816,-0.0883561770360243,0.0,432.65621892867745,429.9646439896267,430.94245409591025,432.04158681555253
2.940000000000002,-0.5147671050213004,-0.37684579014300135,17.962747444749336,0.006958932311150967,6.218907531114446,0.0,-0.08325595002920078,-0.2643295281052921,4.583021007198083,0.04924886019094943,-0.09367971355624137,0.0,434.29406890882154,433.84025610915205,433.5275624665147,434.18621106903737
3.000000000000002,-0.5187747041530757,-0.39259518365957896,18.235257773063882,0.009851480850324279,6.213261353501711,0.0,-0.04988433969888738,-0.26042949202030896,4.500954496963227,0.04604489334133036,-0.09496252344474931,0.0,397.5720719692234,397.4458495204723,396.5325925895128,396.2398402879112
3.0600000000000023,-0.5206708948186812,-0.40806404447740724,18.50315767410253,0.012701055696563657,6.207519587470017,0.0,-0.012861597977950284,-0.2549823270775626,4.429287498677067,0.05024127012273706,-0.09720397717760741,0.0,399.9014062101453,399.68822780615756,399.85993644784253,400.24372258526347
3.1200000000000023,-0.5199219213507364,-0.42310381134745606,18.77109553389486,0.015806922743871077,6.201861214757308,0.0,0.03837003437483071,-0.24604867842556122,4.501642727991222,0.054647912972998876,-0.08906655568504375,0.0,447.3461451684616,448.0008355408655,446.34414992085806,446.7053821685068
3.1800000000000024,-0.5158999535997417,-0.4375279611709424,19.044429868282673,0.01885360340118769,6.196422870570601,0.0,0.09621840030894374,-0.23443744377804374,4.609018681181297,0.04162878790414422,-0.09398320634330924,0.0,458.7423337277679,458.3450945509571,459.271133654286,458.23878994968356
3.2400000000000024,-0.5082693413490479,-0.4511894079746355,19.32446512891142,0.02168430521157827,6.19018417185703,0.0,0.15868674381127632,-0.22067481600872796,4.724951857510603,0.05644502659780698,-0.15154088528634718,0.0,463.86710563847186,459.31328721257444,462.3398764564949,463.50707521891934
3.3000000000000025,-0.49664376302153157,-0.4639388208967239,19.612490393830495,0.02531209703904569,6.1807846202716075,0.0,0.22978180682109273,-0.20393788601784363,4.875148954149476,0.06748131954680994,-0.1695969054496651,0.0,473.86984477692624,472.4577446049719,473.7831992412524,474.63336787349476
3.3600000000000025,-0.48080872620624276,-0.475668653948962,19.90693392898203,0.02946599830063601,6.170882039686372,0.0,0.29899336329359644,-0.18667082587150735,4.939234976048887,0.0725191707488747,-0.1572226372529333,0.0,449.0286646020639,450.0057316994468,448.1816180362658,448.59452351585605
3.4200000000000026,-0.46106934211038003,-0.4863971222539535,20.2013584895938,0.03380327310255993,6.161611348658868,0.0,0.35974447491155587,-0.17060243118464394,4.875078595855278,0.07182160183194086,-0.14958230998776256,0.0,406.0445894029433,406.70450134911937,408.90356075016695,408.84593796248186
3.4800000000000026,-0.4368032218159555,-0.49588805955343956,20.49786914444181,0.03786737653315431,6.153507162929996,0.0,0.4499566939374374,-0.14533819594432232,5.007880475542343,0.05796701994189165,-0.11565981857031091,0.0,469.0455833526163,471.6563947401408,471.402073053731,470.3332588465087
3.5400000000000027,-0.407293501453949,-0.5038781100272754,20.799754730108763,0.041300456053928514,6.146271407254764,0.0,0.5343365355191151,-0.1206838357248853,5.054626920709279,0.0556768641381844,-0.13294719402231758,0.0,445.39905670615195,443.9694060999254,446.5229258948555,446.33826524614676
3.6000000000000028,-0.37227551563512407,-0.510233195738801,21.10660075350112,0.04466404689838743,6.138512482334354,0.0,0.633674859656423,-0.09082970352516344,5.172867565514842,0.056814719775884016,-0.12290014185799106,0.0,468.08476315860617,468.85165417487707,468.3706561558095,468.4611101842662
3.660000000000003,-0.3307850341189883,-0.5146187217235754,21.422889580298637,0.04784861879519564,6.131507052250864,0.0,0.7500346299414885,-0.055018276989870815,5.368990212508533,0.044296302840571365,-0.10667520167637792,0.0,491.63188792256597,492.8218159669287,493.8720653385112,492.9492760167187
3.720000000000003,-0.28334912223339864,-0.5171600267962592,21.743155073723244,0.050592368018731904,6.125726772551154,0.0,0.8316700798372013,-0.029471938980153885,5.306670955382246,0.04845018636469694,-0.08111943835388902,0.0,414.0162266558913,416.2500366706551,413.15447032000554,413.5220064918034
3.780000000000003,-0.23019432156979777,-0.5178900838376027,22.064252645268915,0.053044674723770946,6.121123652996033,0.0,0.9405515781724825,0.005385884709579876,5.39599499785879,0.017986074707873417,-0.06912142974983432,0.0,462.0735705581238,463.0141250291793,464.7447828379947,462.3511900540869
3.840000000000003,-0.17080242174177546,-0.5166109604731481,22.388340212690636,0.05460947882851297,6.11683093410711,0.0,1.039528688407768,0.03736425453015917,5.406721949260168,0.03869310561498633,-0.07689365234037425,0.0,440.5705661867179,439.92335001662553,437.89160049786193,439.6112180634529
3.900000000000003,-0.1050012632501635,-0.5132538103168804,22.715378147939937,0.05671128368387546,6.112087444707051,0.0,1.1542207057434304,0.07473274335648497,5.493939666008377,0.02645834446520873,-0.08377949281861233,0.0,464.05710837003966,463.51145357557675,464.7954093999731,463.83586568352905
3.960000000000003,-0.0315813866683925,-0.5074048990690815,23.0513153973525,0.05810442804783733,6.10763806096047,0.0,1.293457788981142,0.1203397027110726,5.702723556426389,0.015793410442329604,-0.05973656897166092,0.0,500.51138866946974,502.25457269363,501.3266204430102,500.5509696890084
4.020000000000002,0.04971162517135414,-0.4989792716373737,23.396504975750034,0.0591966549960663,6.104162107821919,0.0,1.4165483150304428,0.1605811169966575,5.802902757229574,0.022634263678263083,-0.05455012680028337,0.0,471.71045506073864,472.1087499548764,471.30436338344464,471.83280219572333
4.080000000000001,0.13848600167600905,-0.48810663703113427,23.7478409131412,0.060365326390759755,6.100732021824987,0.0,1.542807270614381,0.20192925717706225,5.907560843402246,0.012270471373272284,-0.06299619031517785,0.0,474.77332267403705,474.1226992215279,474.9397731543628,474.14402064864845
